Order_ID,Customer_ID,Product_ID,Branch_ID,Agent_ID,Order_Date,Total_Value,Payment_Method,Down_Payment,Net_Financed,Months_Term,Interest_Rate,Monthly_Installment,Remaining_Balance,Days_Past_Due,Currency,Next_Due_Date
ORD-14428,CUST-144,PROD-171,BR-7,AG-12,7/27/2024,26392.36,Installments,5278.47,21113.89,12,0.2,1759.49,10556.94,15,egp,4/4/2026
ORD-14429,CUST-778,PROD-96,BR-4,AG-10,11/22/2024,82637.43,Installments,16527.49,66109.94,12,0.2,5509.16,33054.97,0,EGP,4/4/2026
ORD-14430,CUST-115,PROD-136,BR-10,AG-15,12/14/2024,57848.9,Installments,11569.78,46279.12,12,0.2,3856.59,23139.56,0,EGP,4/4/2026
ORD-14431,CUST-444,PROD-52,BR-5,AG-15,5/1/2024,36941.7,Cash,36941.7,0,0,0,0,0,0,EGP,
ORD-14432,CUST-215,PROD-99,BR-1,AG-7,10/31/2024,25237.02,Installments,5047.4,20189.62,12,0.2,1682.47,10094.81,15,EGP,4/4/2026
ORD-14433,CUST-263,PROD-55,BR-5,AG-23,8/19/2024,53520.78,Cash,53520.78,0,0,0,0,0,0,EGP,
ORD-14434,CUST-538,PROD-58,BR-6,AG-1,6/28/2024,81033.65,Cash,81033.65,0,0,0,0,0,0,EGP,
ORD-14435,CUST-321,PROD-63,BR-7,AG-10,12/1/2024,20779.11,Installments,4155.82,16623.29,12,0.2,1385.27,8311.64,45,EGP,4/4/2026
ORD-14436,CUST-867,PROD-65,BR-3,AG-1,11/7/2024,48171.38,Installments,9634.28,38537.1,12,0.2,3211.43,19268.55,0,egp,4/4/2026
ORD-14437,CUST-556,PROD-80,BR-6,AG-14,4/12/2024,58498.16,Cash,58498.16,0,0,0,0,0,0,EGP,
ORD-14438,CUST-821,PROD-114,BR-5,AG-9,5/25/2024,33039.42,Installments,6607.88,26431.54,12,0.2,2202.63,13215.77,0,egp,4/4/2026
ORD-14439,CUST-580,PROD-154,BR-6,AG-19,12/11/2024,16024.62,Cash,16024.62,0,0,0,0,0,0,EGP,
ORD-14440,CUST-392,PROD-182,BR-3,AG-11,2/3/2025,79186.9,Cash,79186.9,0,0,0,0,0,0,EGP,
ORD-14441,CUST-668,PROD-120,BR-10,AG-3,12/30/2028,88549.87,Cash,88549.87,0,0,0,0,0,0,egp,
ORD-14442,CUST-572,PROD-190,BR-4,AG-3,9/20/2024,23466.65,Cash,23466.65,0,0,0,0,0,0,EGP,
ORD-14443,CUST-127,PROD-124,BR-10,AG-3,12/30/2028,77820.99,Installments,15564.2,62256.79,12,0.2,5188.07,31128.4,0,EGP,4/4/2026
ORD-14444,CUST-759,PROD-167,BR-6,AG-12,2/4/2024,67530.5,Installments,13506.1,54024.4,12,0.2,4502.03,27012.2,0,EGP,4/4/2026
ORD-14445,CUST-594,PROD-97,BR-7,AG-24,12/22/2024,32404.86,Installments,6480.97,25923.89,12,0.2,2160.32,12961.94,0,EGP,4/4/2026
ORD-14446,CUST-200,PROD-161,BR-4,AG-2,2/26/2024,11274.99,Cash,11274.99,0,0,0,0,0,0,EGP,
ORD-14447,CUST-497,PROD-162,BR-6,AG-19,1/21/2024,41721.34,Installments,8344.27,33377.07,12,0.2,2781.42,16688.54,120,EGP,4/4/2026
ORD-14448,CUST-322,PROD-188,BR-6,AG-6,6/4/2024,79727.7,Installments,15945.54,63782.16,12,0.2,5315.18,31891.08,0,Pound,4/4/2026
ORD-14449,CUST-417,PROD-151,BR-5,AG-20,1/31/2024,57302.57,Installments,11460.51,45842.06,12,0.2,3820.17,22921.03,0,EGP,4/4/2026
ORD-14450,CUST-159,PROD-197,BR-7,AG-16,4/14/2024,61714.73,Installments,12342.95,49371.78,12,0.2,4114.32,24685.89,15,EGP,4/4/2026
ORD-14451,CUST-248,PROD-200,BR-1,AG-6,3/30/2024,11818.49,Installments,2363.7,9454.79,12,0.2,787.9,4727.4,0,EGP,4/4/2026
ORD-14452,CUST-112,PROD-140,BR-8,AG-15,6/17/2024,86313.49,Cash,86313.49,0,0,0,0,0,0,egp,
ORD-14453,CUST-394,PROD-54,BR-5,AG-19,12/2/2024,29519.79,Cash,29519.79,0,0,0,0,0,0,EGP,
ORD-14454,CUST-585,PROD-147,BR-10,AG-6,8/7/2024,30994.01,Cash,30994.01,0,0,0,0,0,0,EGP,
ORD-14455,CUST-986,PROD-104,BR-4,AG-22,5/1/2024,88354.92,Installments,17670.98,70683.94,12,0.2,0,35341.97,0,EGP,4/4/2026
ORD-14456,CUST-947,PROD-61,BR-7,AG-10,3/26/2024,15222.04,Installments,3044.41,12177.63,12,0.2,1014.8,6088.82,0,EGP,4/4/2026
ORD-14457,CUST-638,PROD-84,BR-4,AG-6,11/5/2024,18612.74,Installments,3722.55,14890.19,12,0.2,1240.85,7445.1,0,egp,4/4/2026
ORD-14458,CUST-303,PROD-156,BR-3,AG-24,6/5/2024,43735.84,Installments,8747.17,34988.67,12,0.2,2915.72,17494.34,0,EGP,4/4/2026
ORD-14459,CUST-536,PROD-145,BR-8,AG-12,5/23/2024,37550.1,Installments,7510.02,30040.08,12,0.2,2503.34,15020.04,0,EGP,4/4/2026
ORD-14460,CUST-135,PROD-124,BR-10,AG-9,9/17/2024,87622.97,Installments,17524.59,70098.38,12,0.2,5841.53,35049.19,120,EGP,4/4/2026
ORD-14461,CUST-666,PROD-169,BR-9,AG-10,4/12/2024,49559.12,Installments,9911.82,39647.3,12,0.2,3303.94,19823.65,120,EGP,4/4/2026
ORD-14462,CUST-574,PROD-146,BR-4,AG-1,2/13/2024,51513.84,Installments,10302.77,41211.07,12,0.2,3434.26,20605.54,0,egp,4/4/2026
ORD-14463,CUST-836,PROD-162,BR-4,AG-6,9/27/2024,76397.38,Installments,15279.48,61117.9,12,0.2,5093.16,30558.95,0,EGP,4/4/2026
ORD-14464,CUST-898,PROD-65,BR-7,AG-1,4/10/2024,54578.91,Cash,54578.91,0,0,0,0,0,0,EGP,
ORD-14465,CUST-372,PROD-120,BR-10,AG-5,9/6/2024,37661.61,Cash,37661.61,0,0,0,0,0,0,EGP,
ORD-14466,CUST-336,PROD-104,BR-7,AG-16,3/16/2024,82285.82,Installments,16457.16,65828.66,12,0.2,5485.72,32914.33,0,EGP,4/4/2026
ORD-14467,CUST-737,PROD-174,BR-3,AG-18,6/18/2024,83887.99,Cash,83887.99,0,0,0,0,0,0,EGP,
ORD-14468,CUST-530,PROD-84,BR-8,AG-23,8/13/2024,67474.6,Installments,13494.92,53979.68,12,0.2,4498.31,26989.84,0,Pound,4/4/2026
ORD-14469,CUST-337,PROD-153,BR-2,AG-17,8/24/2024,89654.55,Cash,89654.55,0,0,0,0,0,0,EGP,
ORD-14470,CUST-924,PROD-91,BR-6,AG-14,10/15/2024,28237.97,Installments,5647.59,22590.38,12,0.2,1882.53,11295.19,0,EGP,4/4/2026
ORD-14471,CUST-748,PROD-64,BR-8,AG-22,9/17/2024,17092.9,Installments,3418.58,13674.32,12,0.2,1139.53,6837.16,0,Pound,4/4/2026
ORD-14472,CUST-718,PROD-166,BR-4,AG-16,12/15/2024,44462.69,Installments,8892.54,35570.15,12,0.2,2964.18,17785.08,15,EGP,4/4/2026
ORD-14473,CUST-479,PROD-180,BR-10,AG-8,10/18/2024,35705.53,Installments,7141.11,28564.42,12,0.2,2380.37,14282.21,0,EGP,4/4/2026
ORD-14474,CUST-528,PROD-160,BR-2,AG-7,1/31/2024,56146.55,Cash,56146.55,0,0,0,0,0,0,EGP,
ORD-14475,CUST-127,PROD-190,BR-10,AG-23,9/30/2024,61693.13,Installments,12338.63,49354.5,12,0.2,4112.88,24677.25,15,EGP,4/4/2026
ORD-14476,CUST-339,PROD-122,BR-2,AG-1,4/1/2024,87672.26,Installments,17534.45,70137.81,12,0.2,5844.82,35068.9,0,EGP,4/4/2026
ORD-14477,CUST-184,PROD-60,BR-10,AG-18,5/15/2024,82679.2,Cash,82679.2,0,0,0,0,0,0,EGP,
ORD-14478,CUST-285,PROD-153,BR-10,AG-2,4/17/2024,13410.45,Installments,2682.09,10728.36,12,0.2,894.03,5364.18,0,Pound,4/4/2026
ORD-14479,CUST-980,PROD-84,BR-6,AG-18,10/12/2024,60681.5,Installments,12136.3,48545.2,12,0.2,4045.43,24272.6,120,EGP,4/4/2026
ORD-14480,CUST-752,PROD-121,BR-3,AG-22,6/21/2024,60752.66,Installments,12150.53,48602.13,12,0.2,4050.18,24301.06,0,EGP,4/4/2026
ORD-14481,CUST-662,PROD-50,BR-10,AG-14,12/29/2024,84132.19,Installments,16826.44,67305.75,12,0.2,5608.81,33652.88,45,EGP,4/4/2026
ORD-14482,CUST-817,PROD-79,BR-4,AG-18,8/26/2024,14545.48,Installments,2909.1,11636.38,12,0.2,969.7,5818.19,15,EGP,1/1/1900
ORD-14483,CUST-222,PROD-120,BR-7,AG-23,12/25/2024,16044.85,Installments,3208.97,12835.88,12,0.2,1069.66,6417.94,45,EGP,4/4/2026
ORD-14484,CUST-297,PROD-82,BR-3,AG-5,5/23/2024,33044.53,Installments,6608.91,26435.62,12,0.2,2202.97,13217.81,45,EGP,4/4/2026
ORD-14485,CUST-594,PROD-132,BR-2,AG-21,7/18/2024,58687.86,Installments,11737.57,46950.29,12,0.2,3912.52,23475.14,0,egp,4/4/2026
ORD-14486,CUST-202,PROD-125,BR-4,AG-8,8/8/2024,18065.03,Installments,3613.01,14452.02,12,0.2,1204.34,7226.01,45,EGP,4/4/2026
ORD-14487,CUST-430,PROD-91,BR-1,AG-4,6/25/2024,67034.37,Cash,67034.37,0,0,0,0,0,0,EGP,
ORD-14488,CUST-222,PROD-173,BR-7,AG-7,4/18/2024,67647.48,Cash,67647.48,0,0,0,0,0,0,EGP,
ORD-14489,CUST-173,PROD-91,BR-6,AG-25,5/16/2024,67791.19,Installments,13558.24,54232.95,12,0.2,4519.41,27116.48,0,EGP,4/4/2026
ORD-14490,CUST-760,PROD-77,BR-6,AG-4,12/30/2028,56578.34,Cash,56578.34,0,0,0,0,0,0,EGP,
ORD-14491,CUST-745,PROD-111,BR-7,AG-1,12/5/2024,54301.05,Installments,10860.21,43440.84,12,0.2,3620.07,21720.42,0,EGP,4/4/2026
ORD-14492,CUST-712,PROD-148,BR-6,AG-17,1/28/2025,68247.79,Cash,68247.79,0,0,0,0,0,0,EGP,
ORD-14493,CUST-852,PROD-200,BR-4,AG-8,12/8/2024,85311.63,Cash,85311.63,0,0,0,0,0,0,EGP,
ORD-14494,CUST-430,PROD-101,BR-10,AG-1,6/4/2024,36391.37,Installments,7278.27,29113.1,12,0.2,2426.09,14556.55,0,EGP,4/4/2026
ORD-14495,CUST-840,PROD-57,BR-5,AG-21,1/20/2024,36905.47,Installments,7381.09,29524.38,12,0.2,2460.36,14762.19,0,EGP,4/4/2026
ORD-14496,CUST-701,PROD-154,BR-2,AG-14,6/29/2024,34836.75,Cash,34836.75,0,0,0,0,0,0,EGP,
ORD-14497,CUST-569,PROD-99,BR-7,AG-23,11/30/2024,77706.04,Installments,15541.21,62164.83,12,0.2,5180.4,31082.42,120,EGP,4/4/2026
ORD-14498,CUST-191,PROD-101,BR-3,AG-7,2/17/2024,34295.96,Cash,34295.96,0,0,0,0,0,0,egp,
ORD-14499,CUST-785,PROD-177,BR-8,AG-6,7/17/2024,28289.62,Cash,28289.62,0,0,0,0,0,0,EGP,
ORD-14500,CUST-627,PROD-186,BR-10,AG-25,8/14/2024,32523.98,Installments,6504.8,26019.18,12,0.2,2168.27,13009.59,0,EGP,4/4/2026
ORD-14501,CUST-234,PROD-110,BR-10,AG-14,6/30/2024,54572.24,Installments,10914.45,43657.79,12,0.2,3638.15,21828.9,0,Pound,4/4/2026
ORD-14502,CUST-626,PROD-81,BR-9,AG-22,8/29/2024,46238.94,Installments,9247.79,36991.15,12,0.2,3082.6,18495.58,45,EGP,4/4/2026
ORD-14503,CUST-103,PROD-128,BR-7,AG-21,3/23/2024,55634.06,Cash,55634.06,0,0,0,0,0,0,EGP,
ORD-14504,CUST-795,PROD-153,BR-6,AG-10,6/20/2024,17318.9,Installments,3463.78,13855.12,12,0.2,1154.59,6927.56,0,EGP,4/4/2026
ORD-14505,CUST-454,PROD-69,BR-5,AG-14,7/26/2024,43534.76,Installments,8706.95,34827.81,12,0.2,2902.32,17413.9,0,Pound,4/4/2026
ORD-14506,CUST-323,PROD-177,BR-10,AG-3,6/30/2024,42683.54,Installments,8536.71,34146.83,12,0.2,2845.57,17073.42,45,EGP,4/4/2026
ORD-14507,CUST-520,PROD-118,BR-8,AG-9,3/18/2024,56960.67,Installments,11392.13,45568.54,12,0.2,3797.38,22784.27,45,egp,4/4/2026
ORD-14508,CUST-569,PROD-114,BR-1,AG-22,12/23/2024,55210.87,Cash,55210.87,0,0,0,0,0,0,EGP,
ORD-14509,CUST-627,PROD-146,BR-2,AG-1,1/18/2024,83616.88,Installments,16723.38,66893.5,12,0.2,5574.46,33446.75,45,egp,4/4/2026
ORD-14510,CUST-950,PROD-112,BR-8,AG-16,1/7/2024,86396,Cash,86396,0,0,0,0,0,0,EGP,
ORD-14511,CUST-861,PROD-58,BR-5,AG-9,8/4/2024,48536.02,Installments,9707.2,38828.82,12,0.2,3235.73,19414.41,0,EGP,4/4/2026
ORD-14512,CUST-759,PROD-86,BR-6,AG-18,12/3/2024,20750.77,Installments,4150.15,16600.62,12,0.2,1383.38,8300.31,0,EGP,4/4/2026
ORD-14513,CUST-289,PROD-166,BR-10,AG-19,9/12/2024,85837.69,Cash,85837.69,0,0,0,0,0,0,egp,
ORD-14514,CUST-973,PROD-75,BR-8,AG-12,12/25/2024,20637.24,Installments,4127.45,16509.79,12,0.2,1375.82,8254.9,0,EGP,4/4/2026
ORD-14515,CUST-704,PROD-194,BR-8,AG-4,5/11/2024,59335.19,Installments,11867.04,47468.15,12,0.2,3955.68,23734.08,0,EGP,4/4/2026
ORD-14516,CUST-832,PROD-160,BR-9,AG-15,2/3/2025,36296.39,Installments,7259.28,29037.11,12,0.2,2419.76,14518.56,0,EGP,4/4/2026
ORD-14517,CUST-625,PROD-152,BR-3,AG-19,7/13/2024,18120.34,Cash,18120.34,0,0,0,0,0,0,egp,
ORD-14518,CUST-139,PROD-158,BR-8,AG-20,11/29/2024,80001.39,Installments,16000.28,64001.11,12,0.2,5333.43,32000.56,0,EGP,4/4/2026
ORD-14519,CUST-468,PROD-174,BR-1,AG-5,3/20/2024,35173.43,Installments,7034.69,28138.74,12,0.2,2344.9,14069.37,0,EGP,4/4/2026
ORD-14520,CUST-481,PROD-71,BR-3,AG-16,4/28/2024,89497.39,Installments,17899.48,71597.91,12,0.2,5966.49,35798.96,45,EGP,4/4/2026
ORD-14521,CUST-382,PROD-63,BR-7,AG-1,2/15/2024,86809.45,Installments,17361.89,69447.56,12,0.2,5787.3,34723.78,15,EGP,4/4/2026
ORD-14522,CUST-817,PROD-75,BR-4,AG-8,1/3/2025,19862.59,Cash,19862.59,0,0,0,0,0,0,EGP,
ORD-14523,CUST-350,PROD-76,BR-4,AG-14,4/30/2024,43490.18,Cash,43490.18,0,0,0,0,0,0,EGP,
ORD-14524,CUST-205,PROD-56,BR-7,AG-19,7/17/2024,43173.56,Installments,8634.71,34538.85,12,0.2,2878.24,17269.42,0,EGP,4/4/2026
ORD-14525,CUST-298,PROD-115,BR-9,AG-19,8/1/2024,46961.86,Cash,46961.86,0,0,0,0,0,0,EGP,
ORD-14526,CUST-254,PROD-176,BR-7,AG-11,10/2/2024,43217.33,Installments,8643.47,34573.86,12,0.2,2881.16,17286.93,0,EGP,4/4/2026
ORD-14527,CUST-625,PROD-69,BR-10,AG-2,8/25/2024,20279.77,Installments,4055.95,16223.82,12,0.2,1351.98,8111.91,120,EGP,4/4/2026
ORD-14528,CUST-154,PROD-131,BR-3,AG-18,12/30/2028,80867.91,Installments,16173.58,64694.33,12,0.2,5391.19,32347.16,0,EGP,1/1/1900
ORD-14529,CUST-898,PROD-82,BR-9,AG-1,4/12/2024,67970.37,Installments,13594.07,54376.3,12,0.2,4531.36,27188.15,0,EGP,4/4/2026
ORD-14530,CUST-519,PROD-94,BR-4,AG-4,11/16/2024,11308,Cash,11308,0,0,0,0,0,0,EGP,
ORD-14531,CUST-817,PROD-89,BR-6,AG-15,12/16/2024,29063.69,Installments,5812.74,23250.95,12,0.2,1937.58,11625.48,15,EGP,4/4/2026
ORD-14532,CUST-814,PROD-98,BR-7,AG-16,6/13/2024,48336.02,Installments,9667.2,38668.82,12,0.2,3222.4,19334.41,0,EGP,4/4/2026
ORD-14533,CUST-230,PROD-175,BR-3,AG-6,7/11/2024,67094.79,Installments,13418.96,53675.83,12,0.2,4472.99,26837.92,0,EGP,4/4/2026
ORD-14534,CUST-652,PROD-182,BR-4,AG-14,9/6/2024,17902.67,Cash,17902.67,0,0,0,0,0,0,egp,
ORD-14535,CUST-329,PROD-92,BR-5,AG-22,11/20/2024,28873.02,Cash,28873.02,0,0,0,0,0,0,egp,
ORD-14536,CUST-395,PROD-50,BR-5,AG-15,1/3/2025,20002.68,Installments,4000.54,16002.14,12,0.2,1333.51,8001.07,0,EGP,4/4/2026
ORD-14537,CUST-881,PROD-50,BR-10,AG-7,3/5/2024,80274.94,Installments,16054.99,64219.95,12,0.2,5351.66,32109.98,0,EGP,4/4/2026
ORD-14538,CUST-950,PROD-91,BR-10,AG-4,2/18/2024,81591.2,Installments,16318.24,65272.96,12,0.2,5439.41,32636.48,0,EGP,4/4/2026
ORD-14539,CUST-333,PROD-185,BR-1,AG-21,11/18/2024,75467.15,Installments,15093.43,60373.72,12,0.2,5031.14,30186.86,0,EGP,4/4/2026
ORD-14540,CUST-802,PROD-193,BR-2,AG-21,3/4/2024,73975.2,Installments,14795.04,59180.16,12,0.2,4931.68,29590.08,15,EGP,4/4/2026
ORD-14541,CUST-638,PROD-122,BR-2,AG-13,1/14/2025,30396.13,Installments,6079.23,24316.9,12,0.2,2026.41,12158.45,0,EGP,4/4/2026
ORD-14542,CUST-656,PROD-111,BR-2,AG-16,1/21/2024,80708.89,Installments,16141.78,64567.11,12,0.2,5380.59,32283.56,120,EGP,4/4/2026
ORD-14543,CUST-622,PROD-113,BR-2,AG-6,2/19/2024,36854.16,Installments,7370.83,29483.33,12,0.2,2456.94,14741.66,0,EGP,1/1/1900
ORD-14544,CUST-915,PROD-147,BR-8,AG-16,5/11/2024,56015.8,Cash,56015.8,0,0,0,0,0,0,EGP,
ORD-14545,CUST-266,PROD-96,BR-5,AG-21,10/17/2024,35102.86,Cash,35102.86,0,0,0,0,0,0,EGP,
ORD-14546,CUST-208,PROD-61,BR-8,AG-1,12/30/2028,70721.44,Cash,70721.44,0,0,0,0,0,0,EGP,
ORD-14547,CUST-738,PROD-200,BR-9,AG-21,2/3/2025,39321.13,Cash,39321.13,0,0,0,0,0,0,Pound,
ORD-14548,CUST-844,PROD-162,BR-9,AG-21,3/1/2024,46971.18,Installments,9394.24,37576.94,12,0.2,3131.41,18788.47,0,EGP,1/1/1900
ORD-14549,CUST-917,PROD-158,BR-10,AG-8,1/17/2025,63895.1,Cash,63895.1,0,0,0,0,0,0,EGP,
ORD-14550,CUST-620,PROD-126,BR-4,AG-3,10/14/2024,26707.2,Installments,5341.44,21365.76,12,0.2,1780.48,10682.88,0,EGP,4/4/2026
ORD-14551,CUST-625,PROD-168,BR-2,AG-11,7/4/2024,83629.91,Installments,16725.98,66903.93,12,0.2,5575.33,33451.96,0,Pound,4/4/2026
ORD-14552,CUST-978,PROD-50,BR-9,AG-11,6/26/2024,56473.42,Installments,11294.68,45178.74,12,0.2,3764.89,22589.37,0,EGP,4/4/2026
ORD-14553,CUST-178,PROD-79,BR-6,AG-13,4/24/2024,58671.72,Installments,11734.34,46937.38,12,0.2,3911.45,23468.69,15,EGP,4/4/2026
ORD-14554,CUST-457,PROD-101,BR-9,AG-23,1/19/2024,50700.06,Cash,50700.06,0,0,0,0,0,0,Pound,
ORD-14555,CUST-411,PROD-59,BR-1,AG-13,6/22/2024,16944.07,Installments,3388.81,13555.26,12,0.2,1129.6,6777.63,45,egp,4/4/2026
ORD-14556,CUST-579,PROD-61,BR-3,AG-10,12/17/2024,23269.09,Installments,4653.82,18615.27,12,0.2,1551.27,9307.64,15,EGP,4/4/2026
ORD-14557,CUST-266,PROD-51,BR-10,AG-21,1/27/2025,20901.54,Installments,4180.31,16721.23,12,0.2,1393.44,8360.62,45,EGP,4/4/2026
ORD-14558,CUST-705,PROD-188,BR-9,AG-19,1/19/2025,16343.11,Cash,16343.11,0,0,0,0,0,0,egp,
ORD-14559,CUST-923,PROD-65,BR-5,AG-7,12/28/2024,84424.54,Installments,16884.91,67539.63,12,0.2,5628.3,33769.82,0,EGP,4/4/2026
ORD-14560,CUST-407,PROD-186,BR-4,AG-14,11/20/2024,36236.16,Installments,7247.23,28988.93,12,0.2,2415.74,14494.46,0,EGP,4/4/2026
ORD-14561,CUST-358,PROD-110,BR-7,AG-23,4/8/2024,53681.97,Installments,10736.39,42945.58,12,0.2,3578.8,21472.79,0,EGP,4/4/2026
ORD-14562,CUST-965,PROD-182,BR-3,AG-16,8/3/2024,26235.39,Installments,5247.08,20988.31,12,0.2,1749.03,10494.16,15,EGP,4/4/2026
ORD-14563,CUST-146,PROD-76,BR-5,AG-23,7/22/2024,87082.34,Installments,17416.47,69665.87,12,0.2,0,34832.94,0,EGP,4/4/2026
ORD-14564,CUST-649,PROD-122,BR-2,AG-12,11/29/2024,72310.21,Installments,14462.04,57848.17,12,0.2,4820.68,28924.08,0,EGP,4/4/2026
ORD-14565,CUST-815,PROD-66,BR-10,AG-12,5/13/2024,74400.01,Installments,14880,59520.01,12,0.2,4960,29760,45,Pound,4/4/2026
ORD-14566,CUST-299,PROD-122,BR-10,AG-17,1/5/2024,29914.53,Cash,29914.53,0,0,0,0,0,0,EGP,
ORD-14567,CUST-876,PROD-57,BR-2,AG-15,3/17/2024,31084.04,Installments,6216.81,24867.23,12,0.2,2072.27,12433.62,45,Pound,4/4/2026
ORD-14568,CUST-936,PROD-185,BR-4,AG-13,9/18/2024,45603.55,Installments,9120.71,36482.84,12,0.2,3040.24,18241.42,0,EGP,4/4/2026
ORD-14569,CUST-601,PROD-160,BR-9,AG-15,4/5/2024,45462.11,Cash,45462.11,0,0,0,0,0,0,EGP,
ORD-14570,CUST-146,PROD-133,BR-9,AG-20,8/2/2024,35245.29,Installments,7049.06,28196.23,12,0.2,2349.69,14098.12,0,Pound,4/4/2026
ORD-14571,CUST-652,PROD-143,BR-3,AG-9,12/4/2024,82594.71,Cash,82594.71,0,0,0,0,0,0,egp,
ORD-14572,CUST-812,PROD-63,BR-6,AG-15,6/21/2024,49578.64,Installments,9915.73,39662.91,12,0.2,3305.24,19831.46,0,egp,4/4/2026
ORD-14573,CUST-161,PROD-111,BR-10,AG-19,11/3/2024,35623.05,Installments,7124.61,28498.44,12,0.2,2374.87,14249.22,0,Pound,4/4/2026
ORD-14574,CUST-883,PROD-199,BR-4,AG-10,4/27/2024,25506.82,Installments,5101.36,20405.46,12,0.2,1700.45,10202.73,0,EGP,4/4/2026
ORD-14575,CUST-350,PROD-138,BR-10,AG-4,8/14/2024,56137.19,Installments,11227.44,44909.75,12,0.2,3742.48,22454.88,0,EGP,4/4/2026
ORD-14576,CUST-474,PROD-103,BR-8,AG-13,6/16/2024,23895.86,Cash,23895.86,0,0,0,0,0,0,EGP,
ORD-14577,CUST-612,PROD-69,BR-9,AG-25,9/5/2024,15143.19,Cash,15143.19,0,0,0,0,0,0,EGP,
ORD-14578,CUST-623,PROD-191,BR-10,AG-17,9/12/2024,18558.18,Installments,3711.64,14846.54,12,0.2,1237.21,7423.27,0,EGP,4/4/2026
ORD-14579,CUST-984,PROD-72,BR-1,AG-25,1/11/2024,56838.68,Installments,11367.74,45470.94,12,0.2,3789.25,22735.47,45,Pound,4/4/2026
ORD-14580,CUST-223,PROD-196,BR-10,AG-12,6/16/2024,41593.73,Cash,41593.73,0,0,0,0,0,0,EGP,
ORD-14581,CUST-908,PROD-116,BR-5,AG-19,2/4/2025,39067.51,Installments,7813.5,31254.01,12,0.2,2604.5,15627,0,EGP,4/4/2026
ORD-14582,CUST-414,PROD-181,BR-8,AG-15,6/24/2024,27264.64,Cash,27264.64,0,0,0,0,0,0,EGP,
ORD-14583,CUST-369,PROD-129,BR-4,AG-11,10/17/2024,70902.23,Cash,70902.23,0,0,0,0,0,0,egp,
ORD-14584,CUST-466,PROD-63,BR-6,AG-8,4/1/2024,74301.6,Cash,74301.6,0,0,0,0,0,0,EGP,
ORD-14585,CUST-988,PROD-100,BR-3,AG-20,12/30/2028,51772.87,Cash,51772.87,0,0,0,0,0,0,EGP,
ORD-14586,CUST-870,PROD-127,BR-6,AG-12,2/20/2024,37378.53,Cash,37378.53,0,0,0,0,0,0,EGP,
ORD-14587,CUST-417,PROD-191,BR-9,AG-17,7/3/2024,80572.46,Installments,16114.49,64457.97,12,0.2,5371.5,32228.98,0,EGP,4/4/2026
ORD-14588,CUST-179,PROD-199,BR-3,AG-2,11/2/2024,18028.09,Cash,18028.09,0,0,0,0,0,0,EGP,
ORD-14589,CUST-558,PROD-123,BR-5,AG-6,11/30/2024,41403.45,Cash,41403.45,0,0,0,0,0,0,Pound,
ORD-14590,CUST-122,PROD-127,BR-8,AG-23,2/1/2024,41905.96,Cash,41905.96,0,0,0,0,0,0,EGP,
ORD-14591,CUST-660,PROD-154,BR-1,AG-16,2/15/2024,36126.99,Cash,36126.99,0,0,0,0,0,0,egp,
ORD-14592,CUST-313,PROD-146,BR-5,AG-14,10/25/2024,70312.8,Installments,14062.56,56250.24,12,0.2,4687.52,28125.12,120,EGP,4/4/2026
ORD-14593,CUST-843,PROD-90,BR-4,AG-14,9/21/2024,85409.55,Installments,17081.91,68327.64,12,0.2,5693.97,34163.82,0,EGP,4/4/2026
ORD-14594,CUST-456,PROD-148,BR-7,AG-3,7/9/2024,43757.92,Installments,8751.58,35006.34,12,0.2,2917.19,17503.17,0,EGP,4/4/2026
ORD-14595,CUST-271,PROD-196,BR-2,AG-18,3/19/2024,12892.66,Cash,12892.66,0,0,0,0,0,0,EGP,
ORD-14596,CUST-122,PROD-119,BR-8,AG-19,9/1/2024,36794.02,Installments,7358.8,29435.22,12,0.2,2452.93,14717.61,45,EGP,4/4/2026
ORD-14597,CUST-745,PROD-200,BR-4,AG-6,4/23/2024,48612.73,Installments,9722.55,38890.18,12,0.2,3240.85,19445.09,0,EGP,4/4/2026
ORD-14598,CUST-449,PROD-122,BR-3,AG-3,10/7/2024,77280.53,Installments,15456.11,61824.42,12,0.2,5152.04,30912.21,0,EGP,4/4/2026
ORD-14599,CUST-154,PROD-87,BR-5,AG-16,8/8/2024,17858.57,Installments,3571.71,14286.86,12,0.2,1190.57,7143.43,0,EGP,4/4/2026
ORD-14600,CUST-605,PROD-153,BR-10,AG-3,1/1/2024,15999.75,Installments,3199.95,12799.8,12,0.2,1066.65,6399.9,0,EGP,4/4/2026
ORD-14601,CUST-560,PROD-63,BR-2,AG-8,3/21/2024,81851.41,Cash,81851.41,0,0,0,0,0,0,egp,
ORD-14602,CUST-463,PROD-70,BR-3,AG-19,11/21/2024,23524.89,Installments,4704.98,18819.91,12,0.2,1568.33,9409.96,45,Pound,4/4/2026
ORD-14603,CUST-529,PROD-137,BR-7,AG-14,7/18/2024,35761.83,Installments,7152.37,28609.46,12,0.2,2384.12,14304.73,15,Pound,4/4/2026
ORD-14604,CUST-787,PROD-163,BR-4,AG-19,6/17/2024,57097.44,Cash,57097.44,0,0,0,0,0,0,Pound,
ORD-14605,CUST-373,PROD-84,BR-10,AG-12,1/2/2024,14495.88,Installments,2899.18,11596.7,12,0.2,966.39,5798.35,0,EGP,4/4/2026
